YEAR,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT,EXPORTER,IMPORTER,COUNTRY,TYPE,FOB_USD,SOY_EQUIVALENT_TONNES
2015,MATA ATLANTICA,SANTA CATARINA,Abelardo Luz,IRATI,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,6142,48911.302
2015,MATA ATLANTICA,SANTA CATARINA,Abelardo Luz,IRATI,Paranagua,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,59032,159.977
2015,MATA ATLANTICA,SANTA CATARINA,Abelardo Luz,IRATI,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,331754,896.632
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,1582.939407,24.37185102
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,22.16690594,9.823870852
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,1164.547231,3.269455154
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,3227.982115,8.582319779
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,15341.35433,2548.283975
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,9293.924866,23.70354986
2015,MATA ATLANTICA,SANTA CATARINA,Caibi,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,11.72917036,0.030978088
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,5357.640187,82.48932831
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,75.02643851,33.25001894
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,3941.543825,11.06584639
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,10925.47613,29.04784677
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,51924.57532,8624.959724
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,31456.3559,80.22738631
2015,MATA ATLANTICA,SANTA CATARINA,Cunha Pora,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,39.69872392,0.104848895
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,48.70590233,0.749904254
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,0.682059686,0.302273411
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,35.83227725,0.100598774
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,99.32267837,0.264071781
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,472.0423928,78.4088575
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,285.9673559,0.72934111
2015,MATA ATLANTICA,SANTA CATARINA,Cunhatai,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,0.360898101,0.000953173
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,1758.821429,27.0798324
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,24.62989361,10.91541122
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,1293.941269,3.632727671
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,3586.646521,9.535910137
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,17045.94795,2831.426423
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,10326.5824,26.33727562
2015,MATA ATLANTICA,SANTA CATARINA,Modelo,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,13.03241052,0.034420095
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,879.4107146,13.5399162
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,12.31494681,5.457705612
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,646.9706346,1.816363836
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,1793.32326,4.767955068
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,8522.973976,1415.713211
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,5163.291198,13.16863781
2015,MATA ATLANTICA,SANTA CATARINA,Saltinho,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,6.51620526,0.017210047
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,101.4706299,1.562300529
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,1.42095768,0.629736273
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,74.65057759,0.209580779
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,206.9222466,0.550149544
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,983.4216517,163.3517865
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,595.7653248,1.519460646
2015,MATA ATLANTICA,SANTA CATARINA,Santa Terezinha Do Progresso,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,0.751871044,0.001985778
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,1623.527659,24.99677123
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,22.73528901,10.07576536
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,1194.407462,3.353287465
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,3310.751014,8.802379596
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,15734.72299,2613.62469
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,9532.230996,24.31133412
2015,MATA ATLANTICA,SANTA CATARINA,Serra Alta,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,12.02991878,0.031772399
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,202.9412597,3.124601058
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,2.84191536,1.259472546
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,149.3011552,0.419161558
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,413.8444932,1.100299089
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,1966.843303,326.7035729
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,1191.53065,3.038921292
2015,MATA ATLANTICA,SANTA CATARINA,Sul Brasil,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,1.503742088,0.003971556
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,3382.348484,52.07659432
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,47.36517416,20.99117283
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,2488.348287,6.986013888
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,6897.396301,18.33828645
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,32780.66508,5445.050139
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,19858.80984,50.64860068
2015,MATA ATLANTICA,SANTA CATARINA,Pinhalzinho,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,25.06232482,0.066192482
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,297.6467778,4.582742013
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,4.168136884,1.8472239
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,218.9747311,0.614769452
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,606.9711014,1.613769811
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,2884.699605,479.1645914
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,1747.575919,4.457078526
2015,MATA ATLANTICA,SANTA CATARINA,Barra Bonita,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,2.205485409,0.005824941
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,1177.057492,18.12265821
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,16.48308369,7.304929512
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,865.9453657,2.431133287
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,2400.294362,6.38172488
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,11407.67358,1894.877803
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,6910.867117,17.62571633
2015,MATA ATLANTICA,SANTA CATARINA,Belmonte,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,8.721690669,0.023034988
2015,MATA ATLANTICA,SANTA CATARINA,Itapiranga,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,2079.116601,3394.984143
2015,MATA ATLANTICA,SANTA CATARINA,Itapiranga,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,993.8306527,3.812649563
2015,MATA ATLANTICA,SANTA CATARINA,Itapiranga,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,2892.967319,157.5895153
2015,MATA ATLANTICA,SANTA CATARINA,Itapiranga,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,2089.33196,68.62769213
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,4618.935211,71.11579907
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,64.68188353,28.66554638
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,3398.08851,9.540100816
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,9419.084637,25.04276464
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,44765.27741,7435.760666
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,27119.19143,69.16573091
2015,MATA ATLANTICA,SANTA CATARINA,Guaraciaba,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,34.22511168,0.090392455
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,642.6463147,9.894554503
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,8.999384529,3.988323476
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,472.7862501,1.327342851
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,1310.505507,3.484274984
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,6228.327361,1034.559692
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,3773.174474,9.623235669
2015,MATA ATLANTICA,SANTA CATARINA,Romelandia,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,4.761842478,0.012576574
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,5114.11128,78.73981634
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,71.61614854,31.73865564
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,3762.382883,10.56285377
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,10428.86397,27.72749114
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,49564.36921,8232.91641
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,30026.52267,76.58068981
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cedro,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,37.89423789,0.100083039
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,1934.703451,29.78781377
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,27.09288128,12.0069516
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,1423.335307,3.996000188
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Sao Francisco Do Sul,Cofco,Cofco,Egypt,Soy bean equivalents,3945.310926,10.48950049
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,18750.54157,3114.56887
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Rio Grande,Cofco,Cofco,China,Soy bean equivalents,11359.23993,28.97100137
2015,MATA ATLANTICA,SANTA CATARINA,Sao Miguel D Oeste,PASSO FUNDO,Paranagua,Cofco,Cofco,China,Soy bean equivalents,14.33565068,0.037862102
2015,MATA ATLANTICA,SANTA CATARINA,Campo Belo Do Sul,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,16940.94887,27662.83178
2015,MATA ATLANTICA,SANTA CATARINA,Campo Belo Do Sul,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,8097.878813,31.06603125
2015,MATA ATLANTICA,SANTA CATARINA,Campo Belo Do Sul,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,23572.32462,1284.062625
2015,MATA ATLANTICA,SANTA CATARINA,Campo Belo Do Sul,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,17024.18513,559.1885626
2015,MATA ATLANTICA,SANTA CATARINA,Painel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,192.5111151,314.3509039
2015,MATA ATLANTICA,SANTA CATARINA,Painel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,92.02150904,0.353023692
2015,MATA ATLANTICA,SANTA CATARINA,Painel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,267.8677877,14.59164593
2015,MATA ATLANTICA,SANTA CATARINA,Painel,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,193.4569832,6.354426456
2015,MATA ATLANTICA,SANTA CATARINA,Lages,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,8730.765352,14256.44425
2015,MATA ATLANTICA,SANTA CATARINA,Lages,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,4173.360081,16.01033279
2015,MATA ATLANTICA,SANTA CATARINA,Lages,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,12148.34166,661.7604221
2015,MATA ATLANTICA,SANTA CATARINA,Lages,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,8773.66237,288.1859903
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cerrito,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,6160.345358,10059.21207
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cerrito,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,2944.683354,11.29673921
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cerrito,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,8571.754841,466.9318874
2015,MATA ATLANTICA,SANTA CATARINA,Sao Jose Do Cerrito,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,6190.613088,203.3413058
2015,MATA ATLANTICA,SANTA CATARINA,Icara,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,85.56062304,139.711721
2015,MATA ATLANTICA,SANTA CATARINA,Icara,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,40.89850939,0.156899652
2015,MATA ATLANTICA,SANTA CATARINA,Icara,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,119.0525274,6.485185632
2015,MATA ATLANTICA,SANTA CATARINA,Icara,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,85.9810095,2.824193743
2015,MATA ATLANTICA,SANTA CATARINA,Morro Da Fumaca,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,China,Soy bean equivalents,46.20266761,75.44421694
2015,MATA ATLANTICA,SANTA CATARINA,Morro Da Fumaca,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Taiwan,Soy bean equivalents,22.08516217,0.084725686
2015,MATA ATLANTICA,SANTA CATARINA,Morro Da Fumaca,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Iran,Soy bean equivalents,64.28826905,3.501995024
2015,MATA ATLANTICA,SANTA CATARINA,Morro Da Fumaca,PORTO ALEGRE,Rio Grande,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,46.42967597,1.525062349
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,275176.2907,14562.54587
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,47692.47037,3979.926681
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,14435.70901,472.6797127
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,123734.4981,316.1088781
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,France,Soy bean equivalents,277741.7617,729.7259651
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,332826.1205,3229.377149
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,3286.97036,710.7532507
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,71810.66457,197.8363901
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,952.9628977,2.504987243
2015,MATA ATLANTICA,PARANA,Andira,LONDRINA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,29.5737417,0.078114016
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,152631.072,8077.356457
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,26453.41597,2207.532032
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,8007.004298,262.1796054
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,68631.38192,175.3350073
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,France,Soy bean equivalents,154054.0529,404.7545524
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,184607.5018,1791.227344
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,1823.17237,394.2310231
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,39830.9705,109.7332195
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,528.5766021,1.389432525
2015,MATA ATLANTICA,PARANA,Cornelio Procopio,LONDRINA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,16.40356402,0.043327228
2015,MATA ATLANTICA,PARANA,Nova America Da Colina,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,174275.8717,9222.816289
2015,MATA ATLANTICA,PARANA,Nova America Da Colina,LONDRINA,Santos,Cofco,Cofco,China,Soy bean equivalents,30204.80735,2520.584858
2015,MATA ATLANTICA,PARANA,Nova America Da Colina,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,9142.487404,299.359617
2015,MATA ATLANTICA,PARANA,Nova America Da Colina,LONDRINA,Santos,Cofco,Cofco,Taiwan,Soy bean equivalents,78364.08242,200.1994799
2015,MATA ATLANTICA,PARANA,Nova America Da Colina,LONDRINA,Santos,Cofco,Cofco,France,Soy bean equivalents,175900.6472,462.1532922
2015,MATA ATLANTICA,PARANA,Nova America Da Colina,LONDRINA,Santos,Cofco,Cofco,Iran,Soy bean equivalents,210786.9182,2045.243492
